Environment,Episode,Robustness
5,48,0.004958768390380964
11,53,0.0006896093394606999
1,49,0.0022343770925220517
10,52,0.008577841095113167
0,63,0.0022959164855240917
1,50,0.003224570664370336
0,64,0.009082122194861628
1,51,0.01630165387145196
3,64,0.011786717358266408
3,65,0.004748901851358072
9,60,0.003017980580324299
2,64,0.007917383865596527
10,53,0.0018185357333980155
11,54,0.005445743407835997
1,52,0.00424274887963344
4,71,0.0038786664868564226
5,49,0.011678702226589377
10,54,0.0023436480274397105
7,60,0.002393955565941682
11,55,0.0018911589818978933
6,59,0.002229208792332533
9,61,0.01354236236166935
6,60,0.0028072299439637557
11,56,0.0037612605526019145
1,53,0.0007515004350332859
6,61,0.005651262941779537
2,65,0.0019148760135175996
9,62,0.0032129964450130152
0,65,0.004014131050545169
7,61,0.002379831973635546
0,66,0.0050578130229619635
11,57,0.0018610112365372473
9,63,0.004065063142084841
0,67,0.005951721750814265
1,54,0.0021703695920733262
5,50,0.0012550292120564778
6,62,0.0012518496999517938
11,58,0.011058462717451714
1,55,0.004531375220061645
5,51,0.0060277032084994076
0,68,0.006427850709295007
5,52,0.004632996846752906
3,66,0.0029680551283879086
7,62,0.0003594145803748165
2,66,0.00019024086985632016
11,59,0.0017688331663545352
0,69,0.0008489506411224097
7,63,0.003945512942402734
2,67,0.005200153310583095
1,56,0.0006511555972888369
9,64,0.010855301330220635
4,72,0.0019651260627499764
7,64,0.00475637641937896
11,60,0.0023328150031222163
6,63,0.0004973798597824874
11,61,0.008313146172115513
7,65,0.004052384233635485
11,62,0.001360203647881364
5,53,0.01331972358805086
10,55,0.004172835183248305
10,56,0.009262377295190569
11,63,0.0037433162993870256
6,64,0.004734704884788483
9,65,0.00352768761114813
2,68,0.01471177756642315
7,66,0.011331635256412986
7,67,0.0005485271053433834
4,73,0.0032619274098595087
9,66,0.0009443485110191899
6,65,0.006107879042735791
1,57,0.0024836228317014937
3,67,0.0002644713532923837
0,70,0.004903506713983994
3,68,0.0019193003526425667
1,58,0.0022621115198554684
1,59,0.010829018889975431
3,69,0.0047129535377531985
6,66,0.0018846730992698284
11,64,0.0009918053278544295
0,71,0.014832566608951343
0,72,2.9228071026246583e-05
9,67,0.0020416840394584627
11,65,0.002040654544651563
9,68,0.00014676478062037798
8,48,0.0045906550214846915
11,66,0.0025915159228802782
7,68,0.0015794331266307735
11,67,0.004570721721587135
7,69,0.0017957757854097957
4,74,0.0029652120261470342
2,69,0.004286917282939812
8,49,0.002096226049100862
5,54,0.00037924060683368344
11,68,0.00704213566865514
3,70,0.006034923167662756
8,50,0.005556252472731562
7,70,0.0035296640942080702
1,60,0.004756767233237097
9,69,0.002573812651923725
2,70,0.011006126869904273
8,51,0.008724576107677967
3,71,0.0036967693987630043
1,61,0.0048424607138477325
2,71,0.0017131861843871672
6,67,0.002987226712910268
7,71,0.0012130483873528455
1,62,0.0010492483555828748
7,72,0.0004834131677787616
5,55,0.006282294410828908
1,63,0.010447115022624636
10,57,0.00023902228854144267
1,64,0.00535589435566361
10,58,0.003954778575314611
9,70,0.0028763844866795327
8,52,0.0008480334033063447
4,75,0.01006017532169097
6,68,0.0028620683978890123
3,72,0.0041663388882553325
8,53,0.007967292516235614
2,72,0.0014942229654264193
9,71,0.010871990725982333
6,69,0.004704884115072276
7,73,0.005396254755387729
4,76,0.0007560773761044262
0,73,0.016155868648751615
9,72,0.0025632893979296335
4,77,0.000349237470860176
3,73,5.103746882108989e-05
4,78,0.007218633388777445
5,56,0.006887883199903034
1,65,0.01199159787860972
5,57,0.004517004525982004
2,73,0.0015196623098249831
0,74,0.0027253366629654933
2,74,0.0013345468401059594
11,69,0.002067731680462339
0,75,0.0004664428221692954
4,79,0.007070866398688615
10,59,0.005164521874165787
11,70,0.0008306781224836426
3,74,0.004106645632024241
0,76,0.0011842222428153568
4,80,0.00804301526307389
9,73,0.0013050433802826618
2,75,0.0006892903802864156
8,54,0.007896313524444226
9,74,0.004023142013158482
11,71,0.0038611264049700188
2,76,0.0024579222568246843
11,72,0.003474562699098769
8,55,0.010511070227133042
5,58,0.012643450802052016
8,56,0.014717483271640384
1,66,0.008016661507078065
10,60,0.006894567226104426
7,74,0.006240234419826539
1,67,0.006296300986069954
3,75,0.007075707467941792
2,77,0.002017399477445843
4,81,6.599758222320534e-05
7,75,0.0017259347278621995
0,77,0.0030720961057002574
4,82,0.007797824006939664
5,59,0.0014832763383792434
1,68,0.009179057390236795
0,78,0.0075379138196462695
0,79,0.0040245217602408526
1,69,0.00783680815153055
3,76,0.0018318794684525977
9,75,0.0018767481016971725
3,77,0.001709560401979119
9,76,0.005412504770547052
1,70,0.0038407606293713523
11,73,0.0051828797361955815
4,83,0.0035821786267190604
3,78,0.002899529403153165
11,74,0.013319928043982198
2,78,0.003872556083837686
8,57,0.004727475681548994
