Environment,Episode,Robustness,End_Condition
6,256,-0.03187953993141089,collision
0,244,-0.044532605747750996,collision
3,240,-0.024020998232775623,too_many_steps
10,251,-0.017772569694939677,too_many_steps
8,249,-5.953059005373018e-05,too_many_steps
11,244,-0.01439206979568615,too_many_steps
2,247,-0.019735542055451354,too_many_steps
9,235,-0.01600990218494295,too_many_steps
8,250,0.0033169131782213035,perfect
8,251,-0.07486435393872444,collision
8,252,0.0012881941157598421,perfect
9,236,-0.030622833869989364,collision
7,249,-0.015118405041908319,too_many_steps
4,252,-0.015542762438308579,too_many_steps
1,246,-0.007892506015148935,too_many_steps
8,253,0.0006809303898571255,perfect
1,247,-0.03218714981045208,collision
1,248,0.0019962556807199654,perfect
1,249,-0.03144365124898457,collision
5,236,-0.007231190697266736,too_many_steps
7,250,0.008528935298728002,perfect
6,257,-0.025835579488994013,too_many_steps
6,258,0.009818644436817538,perfect
0,245,-0.01974129135004857,too_many_steps
3,241,-0.020295276256432477,too_many_steps
3,242,-0.0366100029878056,collision
10,252,-0.005586844534401111,too_many_steps
10,253,-0.04618045139861178,collision
6,259,0.0034154239712612527,perfect
10,254,-0.0700121497060459,collision
11,245,-0.0007107790196024671,too_many_steps
6,260,0.008947468946288995,perfect
11,246,0.0025007159165386025,perfect
2,248,-0.025212739937495503,too_many_steps
2,249,-0.12143878065857151,collision
10,255,0.0008038830442233386,perfect
10,256,0.008922027643853945,perfect
10,257,0.007985694728882763,perfect
9,237,-0.017583934882198858,too_many_steps
10,258,-0.03653437408649239,collision
4,253,-0.008859660079440133,too_many_steps
9,238,0.003148127799991903,perfect
5,237,-0.03424367351870926,collision
3,243,-0.03058374543617215,collision
8,254,-0.023024633290516013,too_many_steps
1,250,-0.02765919216686378,too_many_steps
1,251,-0.04038972245634949,collision
1,252,-0.04356906107042732,collision
1,253,-0.03754291698944999,collision
10,259,0.0031181803102644755,perfect
10,260,0.0012399691914200053,perfect
7,251,-0.007135509656102507,too_many_steps
7,252,0.0006819699301413296,perfect
7,253,-0.07888154003805223,collision
0,246,-0.0072234946405465225,too_many_steps
0,247,0.0026317231784279173,perfect
6,261,-0.0005377507757768733,too_many_steps
6,262,-0.03751508729672391,collision
6,263,-0.034828524285735254,collision
11,247,-0.00929030054641191,too_many_steps
2,250,-0.0009724523138459687,too_many_steps
6,264,0.0008423184580168726,perfect
6,265,-0.10157203430897582,collision
3,244,0.002718470997230816,perfect
4,254,-0.0014559042831516489,too_many_steps
9,239,-0.006567779635187024,too_many_steps
5,238,-0.01940009116608585,too_many_steps
8,255,-0.017487737332409235,too_many_steps
9,240,-0.033231797815075834,collision
9,241,0.0032271239440316984,perfect
1,254,-0.006579245378339413,too_many_steps
1,255,0.0032343604769585615,perfect
1,256,0.00854777742950554,perfect
10,261,-0.02762661393038313,too_many_steps
5,239,-0.031036119596612132,collision
5,240,0.00041133486267476427,perfect
7,254,-0.007024268794053899,too_many_steps
10,262,0.0008436079344055977,perfect
7,255,-0.030887982374188435,collision
0,248,-0.008585937323547108,too_many_steps
0,249,0.001756384190946439,perfect
10,263,-0.03435477530284543,collision
11,248,-0.006563046414167335,too_many_steps
11,249,0.00011370661084224992,perfect
2,251,-0.018673099708268172,too_many_steps
2,252,-0.03856897713197544,collision
6,266,-0.025181451209084618,too_many_steps
6,267,-0.03163198395799018,collision
3,245,-0.018298035464301747,too_many_steps
4,255,-0.0017105254653022525,too_many_steps
3,246,-0.031089847040225663,collision
8,256,-0.024007855259037487,too_many_steps
8,257,-0.04688943504284389,collision
9,242,-0.008396936185119205,too_many_steps
1,257,-0.008186204181857632,too_many_steps
8,258,0.004044251169555202,perfect
8,259,-0.0779004776286931,collision
1,258,-0.03218891168768745,collision
1,259,-0.1265888973655778,collision
5,241,-0.027759110661695893,too_many_steps
1,260,0.005140750226628918,perfect
7,256,-0.005394097649725996,too_many_steps
7,257,-0.056651158181009575,collision
5,242,0.0026574197068519392,perfect
7,258,0.0031166361664913614,perfect
7,259,0.0031229946093069214,perfect
0,250,-0.015888431117958245,too_many_steps
10,264,-0.00838869606397688,too_many_steps
10,265,0.007688161154201879,perfect
11,250,-0.013877441092571989,too_many_steps
2,253,-0.02438897953025882,too_many_steps
2,254,-0.03724043261514745,collision
6,268,-0.014920875166891015,too_many_steps
2,255,0.0008144646496842517,perfect
6,269,-0.06352648530575684,collision
6,270,-0.03240021147575263,collision
4,256,-0.005373437672987237,too_many_steps
3,247,-0.0083402751186374,too_many_steps
9,243,-0.027556923423100364,too_many_steps
9,244,-0.03205609936218562,collision
6,271,0.001788176405505472,perfect
8,260,-0.024876091050001204,too_many_steps
6,272,-0.03609925534661944,collision
9,245,-0.03001275398889487,collision
6,273,0.0007025115370865934,perfect
1,261,-0.02331845420302458,too_many_steps
5,243,-0.023344342521455657,too_many_steps
7,260,-0.021998134313992772,too_many_steps
0,251,-0.008511337375251796,too_many_steps
0,252,-0.1219294387750355,collision
10,266,-0.004381412920211582,too_many_steps
10,267,-0.044193515958768276,collision
11,251,-0.02712959753158454,too_many_steps
2,256,-0.029218385252728678,too_many_steps
4,257,-0.028663013882051256,too_many_steps
3,248,-0.019744507000720026,too_many_steps
4,258,-0.031321963160647434,collision
3,249,-0.03970622895668331,collision
4,259,-0.03009033674509948,collision
4,260,-0.06777349747460248,collision
3,250,-0.03063956279563767,collision
4,261,-0.03866202668398772,collision
8,261,-0.021991560387614944,too_many_steps
9,246,-0.027050836746759017,too_many_steps
9,247,-0.06823191558154121,collision
6,274,-0.040016068442516636,too_many_steps
1,262,-0.012360647457652685,too_many_steps
6,275,0.004613659046171623,perfect
1,263,-0.030334245488155158,collision
6,276,0.01033914439858294,perfect
5,244,-0.018201883444335168,too_many_steps
5,245,-0.03928349436259998,collision
5,246,0.004275264763477629,perfect
7,261,-0.02364981151893091,too_many_steps
7,262,-0.10150384749187244,collision
5,247,0.005123958061245533,perfect
0,253,-0.023086026158726257,too_many_steps
10,268,-0.01737144283234826,too_many_steps
11,252,-0.03793210749942044,too_many_steps
2,257,-0.02956755542108374,too_many_steps
0,254,-0.03533115404230775,collision
0,255,-0.05796595150052129,collision
3,251,-0.006642521074966566,too_many_steps
4,262,-0.01266819510060678,too_many_steps
8,262,-0.015311551163374716,too_many_steps
4,263,0.0005879337567173785,perfect
9,248,-0.009488880997928904,too_many_steps
9,249,0.0004908027594671058,perfect
1,264,-0.01607670939557776,too_many_steps
6,277,-0.02089180163756482,too_many_steps
7,263,-0.028919283556478145,too_many_steps
5,248,-0.016510934386137283,too_many_steps
5,249,-0.03603975928460246,collision
6,278,0.0022183211471165643,perfect
9,250,-0.031149253930505622,collision
10,269,-0.016864126457291635,too_many_steps
11,253,-0.00458500741223241,too_many_steps
0,256,0.0012649607755742878,perfect
5,250,-0.030021585666224898,collision
2,258,-0.026050817850849117,too_many_steps
11,254,0.00928650893504432,perfect
3,252,-0.009288659625456743,too_many_steps
5,251,0.0006035585991650584,perfect
8,263,-0.022017709860821306,too_many_steps
8,264,-0.0653236130352662,collision
8,265,0.011876471311960856,perfect
8,266,-0.07202943949905612,collision
4,264,-0.016877761495851837,too_many_steps
8,267,0.00431879443457223,perfect
4,265,0.0038778542768316895,perfect
1,265,-0.024913875441710236,too_many_steps
1,266,0.003912833056539881,perfect
7,264,-0.014377699429027974,too_many_steps
7,265,-0.03634248296234899,collision
1,267,0.0047450650110993225,perfect
1,268,0.008096273399202339,perfect
7,266,-0.03137373738786893,collision
11,255,-0.04210590463979717,collision
11,256,0.010744486126006543,perfect
6,279,-0.025006370147958486,too_many_steps
6,280,-0.04702803735823692,collision
9,251,-0.01042008899565685,too_many_steps
6,281,-0.033256311559571816,collision
10,270,-0.011753675758039012,too_many_steps
10,271,-0.11566981332878527,collision
0,257,-0.014141898206960858,too_many_steps
2,259,-0.026777791877371806,too_many_steps
0,258,0.0012621616693878034,perfect
0,259,0.006879834347187358,perfect
3,253,-0.014964104854326109,too_many_steps
5,252,-8.903962000991056e-05,too_many_steps
8,268,-0.029451870223623427,too_many_steps
4,266,-0.004839913927451069,too_many_steps
4,267,1.3176265428221229e-05,perfect
8,269,-0.03468090988557186,collision
4,268,-0.03126254681695648,collision
1,269,-0.0033279133095588873,too_many_steps
1,270,-0.04039488808721782,collision
7,267,-0.02463195293149975,too_many_steps
7,268,-0.09249229630748751,collision
11,257,-0.010735314283505784,too_many_steps
11,258,0.009554587426689576,perfect
4,269,0.004498328821016022,perfect
11,259,0.006702708263247977,perfect
9,252,-0.027144850988372143,too_many_steps
6,282,-0.013911958311157512,too_many_steps
6,283,-0.06743129020664514,collision
6,284,-0.07120046605740694,collision
10,272,-0.03259751089539911,too_many_steps
10,273,-0.031161889788387392,collision
4,270,-0.0301716374966376,collision
2,260,-0.01958766376648733,too_many_steps
10,274,-0.03483516444998491,collision
0,260,-0.023539445068676137,too_many_steps
5,253,-0.030978211290515423,collision
10,275,0.006013299659043396,perfect
3,254,-0.02731654669922893,too_many_steps
5,254,0.002572896501802674,perfect
0,261,0.0008766175364682098,perfect
3,255,0.00016721602372169603,perfect
5,255,0.0008484702970525809,perfect
5,256,-0.05097897434301886,collision
5,257,-0.049433164098494284,collision
6,285,-0.03254973532472817,collision
5,258,-0.030533139664908764,collision
8,270,-0.019906318963325304,too_many_steps
1,271,-0.023335729655474223,too_many_steps
7,269,-0.012993144184470673,too_many_steps
7,270,-0.033413084747025,collision
11,260,-0.026701087357632762,too_many_steps
9,253,-0.004162607437789977,too_many_steps
7,271,0.001229812328140921,perfect
11,261,-0.03580479405273626,collision
4,271,-0.01062695285837583,too_many_steps
2,261,-0.02942340990120646,too_many_steps
4,272,0.004358836347346514,perfect
10,276,-0.015901586426163787,too_many_steps
0,262,-0.02615315134155808,too_many_steps
3,256,-0.012677888807291426,too_many_steps
3,257,0.0034602670385447745,perfect
0,263,0.0013867985961957957,perfect
2,262,0.0008691400275040277,perfect
2,263,-0.07385224668224015,collision
6,286,-0.024483513882056,too_many_steps
5,259,-0.005671222195723365,too_many_steps
5,260,0.006460574927390302,perfect
2,264,0.00863313368485395,perfect
8,271,-0.022693068836787997,too_many_steps
7,272,0.003908863100357925,perfect
1,272,-0.026126717916495856,too_many_steps
9,254,-0.020388105214968602,too_many_steps
11,262,-0.023781590716977337,too_many_steps
11,263,-0.042659159176424474,collision
4,273,-0.007386141962368822,too_many_steps
10,277,-0.006825058047173503,too_many_steps
3,258,-3.116480576433045e-05,too_many_steps
0,264,-0.01831001087772066,too_many_steps
6,287,-0.010845437081460248,too_many_steps
5,261,-0.029797031206578967,too_many_steps
5,262,0.008126607787237084,perfect
2,265,-0.029590201804826775,too_many_steps
8,272,-0.015731650012882008,too_many_steps
8,273,-0.030263192889050532,collision
6,288,-0.03282850501537579,collision
6,289,0.0005712653764374867,perfect
7,273,-0.008544765514714413,too_many_steps
8,274,0.00017156125008420398,perfect
1,273,-0.01967961678996207,too_many_steps
5,263,-0.030947028162649385,collision
9,255,-0.013033054906385622,too_many_steps
11,264,-0.01151622130851573,too_many_steps
5,264,-0.030318049197254008,collision
5,265,0.0007098836584745957,perfect
4,274,-0.002605444539165565,too_many_steps
4,275,-0.03347487472607173,collision
5,266,1.625538028668383e-05,perfect
10,278,-0.02982258738727531,too_many_steps
3,259,-0.0028354538172720156,too_many_steps
0,265,-0.02143123740489075,too_many_steps
0,266,-0.03639570718277628,collision
0,267,0.003446832763755091,perfect
2,266,-0.011740141683548106,too_many_steps
11,265,-0.03376655033897613,collision
6,290,-0.020400319929877248,too_many_steps
7,274,-0.022037639297979392,too_many_steps
6,291,0.0017328651409613677,perfect
8,275,-0.023165477999352865,too_many_steps
1,274,-0.02888678406144116,too_many_steps
9,256,-0.024308276019546122,too_many_steps
6,292,-0.033403598591186634,collision
11,266,0.00629703466873386,perfect
4,276,-0.013086382824528793,too_many_steps
4,277,0.00015773326366701895,perfect
5,267,-0.02155521266030799,too_many_steps
4,278,0.004064400866671005,perfect
10,279,-0.007515039153148571,too_many_steps
10,280,0.00354713293867083,perfect
3,260,-0.027618697773276867,too_many_steps
0,268,-0.029120144777835977,too_many_steps
2,267,-0.0215892617669472,too_many_steps
2,268,-0.035471061096104754,collision
3,261,0.0004742824218295291,perfect
3,262,-0.09088699685347598,collision
0,269,-0.0379724839866149,collision
7,275,-0.009708519471297215,too_many_steps
8,276,-0.0028507574005951185,too_many_steps
8,277,-0.03759688716960706,collision
8,278,0.00621367983321032,perfect
1,275,-0.022637809196060035,too_many_steps
9,257,-0.009657235509345559,too_many_steps
6,293,-0.028367998233767032,too_many_steps
6,294,0.0016442089994315942,perfect
11,267,-0.004169523148454146,too_many_steps
11,268,-0.0647188432107954,collision
11,269,-0.10857067509533218,collision
6,295,0.002858691991567991,perfect
11,270,0.010717435137571495,perfect
11,271,0.009033579661478629,perfect
3,263,-0.03163544296414772,collision
6,296,-0.030301428071011636,collision
6,297,-0.03497656528714198,collision
5,268,-0.004690717143738317,too_many_steps
5,269,-0.06485063059712641,collision
4,279,-0.009314386622695955,too_many_steps
7,276,-0.0335194471694272,collision
10,281,-0.02320795466541824,too_many_steps
2,269,-0.02083710946628922,too_many_steps
7,277,-0.032171007277394914,collision
0,270,-0.001821600151325542,too_many_steps
8,279,-0.027478007295201348,too_many_steps
1,276,-0.005808727300061718,too_many_steps
1,277,-0.04418500224541072,collision
8,280,-0.032049066933307196,collision
9,258,-0.03157605905548333,collision
5,270,-0.03152032002697713,collision
7,278,-0.030736878460446416,collision
7,279,-0.03780570139187277,collision
5,271,-0.037633328354697786,collision
9,259,0.0014088371993117507,perfect
8,281,-0.030463330317886436,collision
11,272,-0.0270751663292566,too_many_steps
3,264,-0.021089939651893142,too_many_steps
6,298,-0.023227326750399725,too_many_steps
4,280,-0.02319174743318169,too_many_steps
4,281,-0.07253914097802974,collision
10,282,-0.015631253303814943,too_many_steps
0,271,-0.030381557547823707,collision
0,272,-0.0347608810220707,collision
0,273,0.002333180655509734,perfect
2,270,-0.013076958573541311,too_many_steps
2,271,-0.04077903478158236,collision
10,283,-0.038696655519747686,collision
2,272,0.001345466729153394,perfect
2,273,-0.032696402255419435,collision
2,274,-0.0766664407997181,collision
2,275,0.0008378413688271344,perfect
1,278,-0.004991835836144903,too_many_steps
1,279,7.885651035762983e-05,perfect
7,280,-0.021659382586458432,too_many_steps
5,272,-0.008284054578342234,too_many_steps
9,260,-0.027388118095638025,too_many_steps
8,282,-0.021544927035486054,too_many_steps
8,283,-0.03372865021615508,collision
11,273,-0.0031418745074292542,too_many_steps
11,274,-0.07945232356783744,collision
3,265,-0.0013987547806567358,too_many_steps
3,266,-0.03481458764183695,collision
6,299,-0.03529826004612216,too_many_steps
6,300,0.007993375766504777,perfect
11,275,0.00489629425264362,perfect
6,301,-0.030919546453123524,collision
6,302,-0.1692653659491793,collision
10,284,-0.03100620786794623,collision
6,303,-0.0728196373132766,collision
9,261,0.0077498378276954095,perfect
9,262,-0.03157079024154283,collision
4,282,-0.03334255764589049,too_many_steps
0,274,-0.0029558030814548567,too_many_steps
0,275,-0.03240586305736898,collision
0,276,0.0012411097711064571,perfect
2,276,-0.014381197576413117,too_many_steps
2,277,-0.04770461123296464,collision
1,280,-0.023132147368927315,too_many_steps
9,263,0.002326436014686021,perfect
7,281,-0.026000382467372622,too_many_steps
5,273,-0.027365342214446198,too_many_steps
5,274,-0.044028290161677086,collision
1,281,0.0057281833832852295,perfect
8,284,-0.010224557683612003,too_many_steps
8,285,0.0006863942316894731,perfect
3,267,-0.028237903966079347,too_many_steps
1,282,-0.03429024398977984,collision
11,276,-0.026790091547503093,too_many_steps
10,285,-0.018227054752977256,too_many_steps
6,304,-0.013738200709838541,too_many_steps
6,305,0.011741854666163405,perfect
10,286,0.010683968116594724,perfect
4,283,-0.02913851737926989,too_many_steps
7,282,-0.03004934059734961,collision
7,283,0.0006875189960129438,perfect
7,284,-0.04694585036443784,collision
7,285,0.00023922865900525767,perfect
7,286,-0.03315281165298382,collision
0,277,-0.012657114279801603,too_many_steps
10,287,0.0022278953886436838,perfect
2,278,-0.030734858459043196,collision
2,279,0.007154903276195244,perfect
2,280,-0.04565399758440268,collision
2,281,0.00519788165822724,perfect
2,282,-0.043554775406180524,collision
9,264,-0.005339625998753046,too_many_steps
5,275,-0.0014709637825368188,too_many_steps
5,276,-0.065113884799944,collision
8,286,-0.02660196178422634,too_many_steps
8,287,-0.12297205914921554,collision
3,268,-0.018294455312859084,too_many_steps
3,269,-0.0499572924100144,collision
1,283,-0.021411157023086203,too_many_steps
8,288,-0.03330876857500502,collision
1,284,-0.09230502072699678,collision
11,277,-0.011863933420064074,too_many_steps
3,270,0.0010016115690605273,perfect
3,271,-0.060569981687839364,collision
6,306,-0.013877717597034378,too_many_steps
4,284,-0.01778602082620353,too_many_steps
4,285,-0.031469261671496565,collision
7,287,-0.010464489258754879,too_many_steps
7,288,0.00010069919130786462,perfect
7,289,0.0010418937660099034,perfect
0,278,-0.0025348231652059725,too_many_steps
10,288,-0.022009034584580433,too_many_steps
10,289,-0.07567565445217449,collision
2,283,-0.022377645627260443,too_many_steps
9,265,-0.019235384099589067,too_many_steps
10,290,-0.040343340284803776,collision
5,277,-0.0060803780356439435,too_many_steps
6,307,-0.03169708114828794,collision
6,308,-0.052230213369288236,collision
2,284,0.00047841773169287824,perfect
8,289,-0.007419534396151527,too_many_steps
1,285,-0.023853313799902364,too_many_steps
11,278,-0.008544016183769189,too_many_steps
2,285,0.003549602230704038,perfect
2,286,5.5918643343238345e-05,perfect
3,272,-0.008680810044308741,too_many_steps
2,287,0.005577504433332105,perfect
3,273,-0.030362033852825855,collision
4,286,-0.018317032276349877,too_many_steps
7,290,-0.024123519642076523,too_many_steps
0,279,-0.012738606818057139,too_many_steps
7,291,0.0011723668905843608,perfect
7,292,-0.04104137277980875,collision
9,266,-0.009974518106103045,too_many_steps
10,291,-0.010955153080743275,too_many_steps
10,292,-0.10300723604681052,collision
5,278,-0.008403203699103502,too_many_steps
6,309,-0.015629051231023684,too_many_steps
6,310,-0.030445617325233112,collision
6,311,-0.036291955671565686,collision
8,290,-0.028678712809364158,too_many_steps
1,286,-0.012883592353544054,too_many_steps
11,279,-0.015242693053734893,too_many_steps
11,280,-0.04534942257077504,collision
11,281,-0.03853235398098133,collision
11,282,0.0004297763332261409,perfect
1,287,0.0019622974974217305,perfect
10,293,0.0015874927879280486,perfect
11,283,0.002609116716739742,perfect
2,288,-0.027196850490471103,too_many_steps
11,284,0.008876974994404778,perfect
3,274,-0.02129101797165882,too_many_steps
2,289,0.0030526243008067756,perfect
4,287,-0.011275508484706882,too_many_steps
4,288,-0.14138480537435605,collision
0,280,-0.023500295053948506,too_many_steps
7,293,-0.022626684088690972,too_many_steps
9,267,-0.009375515015673224,too_many_steps
9,268,0.0003030305446996874,perfect
5,279,-0.026888495505131577,too_many_steps
5,280,-0.07311750977817141,collision
5,281,0.0015034825277482552,perfect
6,312,-0.0004906322309888578,too_many_steps
8,291,-0.007404234110327326,too_many_steps
8,292,-0.032306327375223876,collision
1,288,-0.007362398060791232,too_many_steps
10,294,-0.011210446895772087,too_many_steps
11,285,-0.006740731368621841,too_many_steps
3,275,-0.025225252287015852,too_many_steps
2,290,-0.02223878031897491,too_many_steps
11,286,0.0011003197466895355,perfect
4,289,-0.026352602773664385,too_many_steps
4,290,-0.0570673109784305,collision
3,276,-0.030761767799281553,collision
0,281,-0.016310391015766423,too_many_steps
0,282,-0.0312314520957041,collision
0,283,-0.04731663456899862,collision
3,277,-0.03162492067876334,collision
7,294,-0.006639783709975786,too_many_steps
9,269,-0.008581556889893885,too_many_steps
5,282,0.00022008555124950271,perfect
6,313,-0.028364520295886025,too_many_steps
5,283,-0.0313743399549972,collision
8,293,-0.03667309682440102,too_many_steps
1,289,-0.018953655978159654,too_many_steps
10,295,-0.025448883212781024,too_many_steps
1,290,0.0006256484563474003,perfect
1,291,-0.12043674892483026,collision
2,291,-0.009393494866510178,too_many_steps
11,287,-0.023065079656747856,too_many_steps
11,288,-0.0588108114136541,collision
4,291,-0.018765079151634504,too_many_steps
1,292,-0.037610115935013,collision
1,293,0.001393893476653342,perfect
1,294,-0.04111168913444125,collision
10,296,0.00018287599970492896,perfect
10,297,-0.05230482607947137,collision
0,284,-0.01281636372576049,too_many_steps
3,278,-0.0010224418253141285,too_many_steps
1,295,0.00366835923383765,perfect
1,296,0.00024717635035959723,perfect
1,297,0.002174119209399049,perfect
0,285,0.002578277494953613,perfect
3,279,0.0003561702908287806,perfect
7,295,-0.013654504544262154,too_many_steps
9,270,-0.021808404438173223,too_many_steps
7,296,-0.0329614647892669,collision
6,314,-0.012457388282193147,too_many_steps
5,284,-0.0026827602240572165,too_many_steps
8,294,-0.0019266892172647987,too_many_steps
8,295,-0.03505022071387694,collision
10,298,0.0014089105008013893,perfect
2,292,-0.00038760471190139173,too_many_steps
11,289,-0.02475844883008089,too_many_steps
0,286,0.0007674464966103203,perfect
0,287,-0.04857884665062044,collision
0,288,-0.032364121115326716,collision
4,292,-0.027052752211967946,too_many_steps
1,298,0.004258780615415809,perfect
1,299,-0.04894328595759259,collision
1,300,0.003162746473330539,perfect
1,301,-0.07380942670547033,collision
8,296,-0.03393815086044806,collision
4,293,-0.033122700410035205,collision
4,294,0.00045363002818343823,perfect
3,280,-0.02510292923911511,too_many_steps
1,302,-0.03254675078961959,collision
9,271,-0.027875036698420754,too_many_steps
7,297,-0.027908554313056173,too_many_steps
6,315,-0.010508248296549214,too_many_steps
5,285,-0.024838648567472796,too_many_steps
10,299,-0.02356456604203515,too_many_steps
10,300,-0.05078868993009088,collision
2,293,-0.033066567137952085,too_many_steps
2,294,-0.05859505091527946,collision
2,295,-0.11526582650791893,collision
7,298,-0.03255568663118206,collision
2,296,0.0031094829444848725,perfect
10,301,-0.030396850530624412,collision
10,302,-0.12313057615924099,collision
7,299,-0.030401052220671222,collision
11,290,-0.024012913964981192,too_many_steps
10,303,-0.03420670727297502,collision
2,297,-0.03192565838134874,collision
7,300,0.001767791483642426,perfect
0,289,-0.006619598034052716,too_many_steps
10,304,0.00025950889954617917,perfect
0,290,-0.03219773128648824,collision
8,297,-0.011122703430630168,too_many_steps
4,295,-0.024258952951163117,too_many_steps
4,296,0.0012055425213550602,perfect
3,281,-0.011555978853543987,too_many_steps
1,303,-0.04180461145854655,too_many_steps
9,272,-0.02552267284843646,too_many_steps
1,304,-0.032065272341267506,collision
11,291,-0.030146473335853224,collision
1,305,0.0005380486908069977,perfect
0,291,0.00508313272020185,perfect
1,306,0.0029183049184271434,perfect
1,307,0.005734048507120301,perfect
6,316,-0.011127018779347568,too_many_steps
6,317,0.0005852088980067387,perfect
5,286,-0.006919740250147029,too_many_steps
2,298,-0.021754803623096723,too_many_steps
7,301,-0.008335761892460214,too_many_steps
7,302,0.000542177000705333,perfect
7,303,-0.04399115299006941,collision
10,305,-0.024341396495608257,too_many_steps
1,308,-0.03143241474401923,collision
10,306,0.0018716082704634263,perfect
8,298,-0.029078656033262422,too_many_steps
4,297,-0.029843729194326287,too_many_steps
3,282,-0.025217771902109234,too_many_steps
4,298,-0.07399347965296965,collision
4,299,0.001052169385111476,perfect
9,273,-0.0016761200227366421,too_many_steps
9,274,-0.034565531023276086,collision
11,292,0.0019531852321528695,perfect
0,292,-0.018719329536639302,too_many_steps
0,293,-0.07556722748842315,collision
6,318,-0.039638770687784264,too_many_steps
5,287,-0.021836333367152034,too_many_steps
9,275,-0.037278980764243595,collision
0,294,0.001048296793140665,perfect
0,295,-0.05180403513618312,collision
0,296,0.010342594027750361,perfect
9,276,0.007072729392479419,perfect
2,299,-0.014166261749102987,too_many_steps
6,319,0.00033700933904145733,perfect
7,304,-0.02175533405364769,too_many_steps
11,293,0.00568139844087096,perfect
1,309,-0.004823411077322502,too_many_steps
1,310,-0.06553856664753505,collision
1,311,-0.071110857020098,collision
1,312,0.010150587350125622,perfect
10,307,-0.014000044273649457,too_many_steps
8,299,-0.023987851032503376,too_many_steps
2,300,-0.033409021464797795,collision
3,283,-0.0017968899099501875,too_many_steps
4,300,-0.016213527933549507,too_many_steps
1,313,-0.03188788498084759,collision
5,288,-0.0028039944608926233,too_many_steps
0,297,-0.01589388715458847,too_many_steps
3,284,-0.03419808033906528,collision
3,285,-0.07130757415474841,collision
9,277,-0.021651281873743065,too_many_steps
11,294,-0.0354099766344932,collision
6,320,-0.018365073226252457,too_many_steps
7,305,-0.02912753276745663,too_many_steps
10,308,-0.021841553805485792,too_many_steps
8,300,-0.005927157361127151,too_many_steps
2,301,-0.026005266005454046,too_many_steps
4,301,-0.010461472647347404,too_many_steps
1,314,-0.023000366380517796,too_many_steps
5,289,-0.018705149364459175,too_many_steps
5,290,-0.05544902285351337,collision
0,298,-0.009174892824508729,too_many_steps
3,286,-0.010168635793200022,too_many_steps
3,287,-0.08625140218341483,collision
9,278,-0.025849253739069187,too_many_steps
9,279,-0.09657468892379885,collision
3,288,0.0017275310257774644,perfect
11,295,-0.009848822266081102,too_many_steps
11,296,-0.049270886273134,collision
6,321,-0.008515586015971056,too_many_steps
7,306,-0.01815932986173268,too_many_steps
7,307,-0.051383194041565064,collision
7,308,-0.08126154476747754,collision
11,297,0.002202942077717672,perfect
11,298,0.0026527953165394955,perfect
11,299,-0.11579115303161831,collision
10,309,-0.019035422027245563,too_many_steps
8,301,-0.03841292189017931,too_many_steps
8,302,0.0003113593068236886,perfect
2,302,-0.018902069842802887,too_many_steps
4,302,-0.0067335402789893,too_many_steps
1,315,-0.004337008451695549,too_many_steps
4,303,-0.030387359424239077,collision
4,304,0.001522003877010361,perfect
4,305,-0.03349406162843058,collision
5,291,-0.028464429262653457,too_many_steps
0,299,-0.013820113429926843,too_many_steps
9,280,-0.018177721836344876,too_many_steps
9,281,0.0017866716360713936,perfect
3,289,-0.02451447838745023,too_many_steps
6,322,-0.02449110769636767,too_many_steps
6,323,0.00039368418157016694,perfect
7,309,-0.004298671262446419,too_many_steps
11,300,-0.002984490058752412,too_many_steps
7,310,0.002058137329056315,perfect
11,301,3.5575304175191474e-05,perfect
11,302,0.0048871045825285096,perfect
10,310,-0.02353519601685636,too_many_steps
10,311,0.0011467417864932973,perfect
10,312,-0.0957855819403465,collision
8,303,-0.01759761902891735,too_many_steps
2,303,-0.024931534018535626,too_many_steps
1,316,-0.027085276678679274,too_many_steps
8,304,-0.033663056666654215,collision
8,305,0.002762064207399738,perfect
8,306,0.004217382662346166,perfect
8,307,0.005669281921504711,perfect
4,306,-0.025901400245751643,too_many_steps
5,292,-0.013255011454129356,too_many_steps
2,304,-0.030401322764602168,collision
5,293,0.012412618412563543,perfect
0,300,-0.04202998543826733,too_many_steps
9,282,-0.02216856550047607,too_many_steps
3,290,-0.023307555339676857,too_many_steps
3,291,-0.046232019917169215,collision
3,292,0.004890751033893746,perfect
3,293,-0.05304353241846399,collision
6,324,-0.007883704402760233,too_many_steps
6,325,-0.049492115039385276,collision
7,311,-0.0181937096358548,too_many_steps
4,307,-0.03018566737424896,collision
7,312,0.0018180787240361512,perfect
11,303,-0.007437945572769909,too_many_steps
0,301,0.002188272371509155,perfect
6,326,-0.030757876547853946,collision
11,304,0.0007563855719468701,perfect
10,313,-0.014812330296428144,too_many_steps
10,314,0.005978710223234849,perfect
1,317,-0.026926169671313567,too_many_steps
8,308,-0.026165272849490797,too_many_steps
10,315,0.00021730860455098852,perfect
10,316,-0.03024919192426366,collision
10,317,-0.053335644232486046,collision
1,318,-0.032809013204611756,collision
1,319,0.0014168546924438648,perfect
8,309,-0.0346405548708971,collision
2,305,-0.02753853649861701,too_many_steps
2,306,0.000901654104503994,perfect
5,294,-0.012969168838804168,too_many_steps
2,307,-0.03465482980674563,collision
9,283,-0.001842062925694242,too_many_steps
3,294,-0.015380781798511503,too_many_steps
