Environment,Episode,Robustness
2,69,-0.0360314133457971
8,55,-0.11336368090248818
9,66,-0.09634109865614343
3,59,-0.12419510279858477
1,65,-0.14916785621855494
2,70,-0.10589419157035419
9,67,-0.1526403684108808
8,56,-0.10516032598841303
3,60,-0.11377171384250738
5,65,-0.06074607361904373
10,75,-0.07738960352583757
8,57,-0.04953717363243337
10,76,-0.14397485513520547
9,68,-0.046897088108312904
4,82,-0.059499529772020665
7,61,-0.05349363878948543
6,75,-0.04882092707561125
0,74,-0.03795975462999583
4,83,-0.10450604462465107
9,69,-0.09075329835661258
3,61,-0.06635479724597257
11,79,-0.04157386405274935
8,58,-0.09478019600049335
5,66,-0.05932527979318254
11,80,-0.148378761638136
7,62,-0.09582565084785863
10,77,-0.10654892791296251
7,63,-0.13933081539272568
5,67,-0.10143268631077561
9,70,-0.05572985855494306
5,68,-0.11975648575831847
10,78,-0.10067191177452464
11,81,-0.07386617849054944
4,84,-0.10037822724674066
10,79,-0.13725779187821102
5,69,-0.14963596211062288
2,71,-0.04913811242634909
7,64,-0.08925140075928586
0,75,-0.006773656604732791
1,66,-0.08463797150858729
8,59,-0.07359146459060399
2,72,-0.09646143472369796
3,62,-0.054664303433069286
6,76,-0.0667466747134189
3,63,-0.10811996197584624
4,85,-0.05690768237991432
3,64,-0.10294041800678237
10,80,-0.08651631765265239
5,70,-0.024219834881238942
3,65,-0.10895649390188818
7,65,-0.08248875815931703
10,81,-0.097221959660497
0,76,-0.08383863051508228
9,71,-0.020624961074619894
10,82,-0.15326725364254662
11,82,-0.061609987497115354
10,83,-0.14971874817659603
6,77,-0.06943421198565129
2,73,-0.032232307006759844
2,74,-0.13741518050358512
0,77,-0.0922775376137437
2,75,-0.12644158709660083
7,66,-0.05933896107486476
3,66,0.005153464000299243
10,84,-0.06007043821369781
3,67,-0.1460373617055817
1,67,-0.07581462869141468
4,86,-0.07147043006436048
3,68,-0.1310923091174433
6,78,-0.05568373276216777
9,72,-0.05749324555917963
9,73,-0.13123012708586526
8,60,-0.006960528162662866
3,69,-0.10315370839925132
6,79,-0.09015397165089785
8,61,-0.1542942137854365
8,62,-0.1094440909856091
10,85,-0.11013802038304131
4,87,-0.07617058649047252
1,68,-0.10914953622290811
11,83,-0.03833671233592795
4,88,-0.1447604907234944
2,76,-0.06564913180735299
4,89,-0.08902039974268112
2,77,-0.14284682915559457
8,63,-0.11457679867972977
11,84,-0.11238723885948003
10,86,-0.08001700801423824
11,85,-0.16038708441330674
0,78,-0.09763184338711729
11,86,-0.15727946330758083
10,87,-0.11556120929867965
1,69,-0.06994714084883319
9,74,-0.06050481650211177
9,75,-0.059320470367335565
3,70,-0.07225706435425931
7,67,-0.05524966984447997
9,76,-0.12509625338537278
2,78,-0.107295526617242
10,88,-0.07239967629011507
11,87,0.00028815120804355845
10,89,-0.15529045776954345
5,71,-0.05260370174704665
4,90,-0.03638837488137309
5,72,-0.13835948474422866
8,64,-0.07002401198395913
10,90,-0.11947028067085487
5,73,-0.1535424427560605
4,91,-0.09138329249789925
7,68,-0.06722265602877099
5,74,-0.09384598626524611
2,79,-0.0664350453949257
8,65,-0.07181446009766754
6,80,-0.05686311952353888
5,75,-0.06027257795779739
1,70,-0.008031569594687928
5,76,-0.15221569262210724
3,71,-0.06135190306138642
10,91,-0.05404585770037598
5,77,-0.11961357526937529
6,81,-0.14204309325312026
10,92,-0.13358007800622715
9,77,-0.07084026868158574
5,78,-0.12819565368650324
0,79,-0.08580389291287488
6,82,-0.10827776841897509
4,92,-0.08027842499827197
5,79,-0.0958896323851476
2,80,-0.0694908668523237
10,93,-0.09892732413495094
4,93,-0.09401481568010911
9,78,-0.11598795980095171
10,94,-0.09138153892141593
1,71,-0.06285165339586454
2,81,-0.11062627740237975
0,80,-0.08610353547675138
9,79,-0.12255210672220411
8,66,-0.051745573364537584
0,81,-0.15408499041521462
9,80,-0.13747163149661676
5,80,-0.10073729164550975
11,88,-0.06096247218773686
9,81,-0.11275126298549511
10,95,-0.06304205047779912
6,83,-0.0898013441896858
4,94,-0.09812644732319388
11,89,-0.11388633257814333
9,82,-0.07061705206216308
4,95,-0.10057014330232106
11,90,-0.10488181020541049
4,96,-0.13205215952278632
11,91,-0.1622887372563356
11,92,-0.1475834167345555
1,72,-0.05214043650105854
11,93,-0.15016595750577014
4,97,-0.10341601330969388
3,72,-0.012198163465847716
3,73,-0.1522531220178596
1,73,-0.05790054802931219
8,67,-0.02050711560198173
11,94,-0.07810311926168782
9,83,-0.08770486783975723
6,84,-0.0701270156311679
4,98,-0.09702635571242713
2,82,-0.06024365199351428
0,82,-0.024759095227228054
2,83,-0.1497188747561872
7,69,-0.016779401311474196
11,95,-0.103050304191171
8,68,-0.08307906347232741
