Environment,Episode,Robustness
6,74,-0.0815199420663974
10,71,-0.06216922696498367
11,81,-0.11524331723165902
4,87,-0.1272570225237786
9,66,-0.1024975284582093
7,79,-0.05427568161208529
8,89,-0.029032320435856903
9,67,-0.13354004140093317
6,75,-0.09879031337258704
1,79,-0.09000844893540699
10,72,-0.09982624986194412
5,87,-0.08942590219088718
3,77,-0.10529459702002479
0,87,-0.0337735823150955
8,90,-0.07698780523236444
7,80,-0.11100378900739453
6,76,-0.10928107364521607
8,91,-0.10649477934427352
4,88,-0.0655341682403201
2,80,-0.09515413485735601
6,77,-0.148590734533074
0,88,-0.08166874065857478
11,82,-0.03439322823250131
10,73,-0.10612915998923116
0,89,-0.1012006413311832
3,78,-0.11122428404121208
7,81,-0.09745273922244696
6,78,-0.08540917619351009
0,90,-0.11441507128202454
5,88,-0.07671612020216716
3,79,-0.07191801513351573
6,79,-0.15247012018709782
0,91,-0.13646906927958796
2,81,-0.08677659105501756
4,89,-0.11360427001047348
7,82,-0.12771993142534308
6,80,-0.09013604998116821
0,92,-0.10430088477681201
